county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/5,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/6,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/7,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/8,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/9,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/10,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/11,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/12,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/13,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003,President,,,Darryl Castle,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/1,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/2,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/3,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/4,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/5,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/6,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/7,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/8,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/9,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/10,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/11,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/12,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/13,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003,President,,,Tom Hoeflidg,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/1,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/2,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/3,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/4,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/5,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/6,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/7,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/8,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/9,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/10,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/11,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/12,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/13,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003,President,,,Chris Keniston,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/1,President,,,Scattering,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/2,President,,,Scattering,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/3,President,,,Scattering,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/4,President,,,Scattering,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/5,President,,,Scattering,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/6,President,,,Scattering,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/7,President,,,Scattering,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/8,President,,,Scattering,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/9,President,,,Scattering,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/10,President,,,Scattering,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/11,President,,,Scattering,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/12,President,,,Scattering,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/13,President,,,Scattering,,,,,,,,,,,,,,,
Niagara,Niagara Falls/003,President,,,Scattering,42,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/1,President,,,Blanks,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/2,President,,,Blanks,53,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/3,President,,,Blanks,6,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/4,President,,,Blanks,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/5,President,,,Blanks,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/6,President,,,Blanks,6,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/7,President,,,Blanks,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/8,President,,,Blanks,6,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/9,President,,,Blanks,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/10,President,,,Blanks,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/11,President,,,Blanks,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/12,President,,,Blanks,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/003/13,President,,,Blanks,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/003,President,,,Blanks,95,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,,Ballots Cast,571,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,,Ballots Cast,502,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,,Ballots Cast,416,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,,Ballots Cast,435,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,,Ballots Cast,415,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,,Ballots Cast,281,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,,Ballots Cast,447,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,,Ballots Cast,479,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,,Ballots Cast,3546,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,DEM,Hillary Clinton,527,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,DEM,Hillary Clinton,388,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,DEM,Hillary Clinton,326,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,DEM,Hillary Clinton,289,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,DEM,Hillary Clinton,328,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,DEM,Hillary Clinton,192,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,DEM,Hillary Clinton,254,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,DEM,Hillary Clinton,325,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,DEM,Hillary Clinton,2629,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,REP,Donald J. Trump,17,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,REP,Donald J. Trump,80,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,REP,Donald J. Trump,49,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,REP,Donald J. Trump,87,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,REP,Donald J. Trump,57,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,REP,Donald J. Trump,67,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,REP,Donald J. Trump,132,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,REP,Donald J. Trump,99,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,REP,Donald J. Trump,588,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,CON,Donald J. Trump,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,CON,Donald J. Trump,19,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,CON,Donald J. Trump,14,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,CON,Donald J. Trump,15,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,CON,Donald J. Trump,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,CON,Donald J. Trump,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,CON,Donald J. Trump,24,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,CON,Donald J. Trump,14,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,CON,Donald J. Trump,103,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,GRE,Jill Stein,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,GRE,Jill Stein,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,GRE,Jill Stein,6,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,GRE,Jill Stein,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,GRE,Jill Stein,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,GRE,Jill Stein,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,GRE,Jill Stein,10,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,GRE,Jill Stein,10,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,GRE,Jill Stein,42,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,WOR,Hillary Clinton,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,WOR,Hillary Clinton,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,WOR,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,WOR,Hillary Clinton,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,WOR,Hillary Clinton,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,WOR,Hillary Clinton,9,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,WOR,Hillary Clinton,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,WOR,Hillary Clinton,9,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,WOR,Hillary Clinton,48,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,IND,Gary Johnson,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,IND,Gary Johnson,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,IND,Gary Johnson,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,IND,Gary Johnson,6,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,IND,Gary Johnson,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,IND,Gary Johnson,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,IND,Gary Johnson,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,IND,Gary Johnson,10,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,IND,Gary Johnson,35,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,WEP,Hillary Clinton,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,WEP,Hillary Clinton,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,WEP,Hillary Clinton,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,WEP,Hillary Clinton,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,WEP,Hillary Clinton,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,WEP,Hillary Clinton,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,WEP,Hillary Clinton,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,WEP,Hillary Clinton,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,WEP,Hillary Clinton,15,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,LBT,Gary Johnson,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,LBT,Gary Johnson,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,LBT,Gary Johnson,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,LBT,Gary Johnson,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,LBT,Gary Johnson,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,LBT,Gary Johnson,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,LBT,Gary Johnson,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,LBT,Gary Johnson,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,LBT,Gary Johnson,14,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,,Evan McMullin,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,,Evan McMullin,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,,Darryl Castle,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,,Tom Hoeflidg,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,,Chris Keniston,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,,Scattering,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,,Scattering,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,,Scattering,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,,Scattering,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,,Scattering,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,,Scattering,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,,Scattering,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,,Scattering,,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,,Scattering,10,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/1,President,,,Blanks,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/2,President,,,Blanks,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/3,President,,,Blanks,6,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/4,President,,,Blanks,20,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/5,President,,,Blanks,9,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/6,President,,,Blanks,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/7,President,,,Blanks,14,,,,,,,,,,,,,,
Niagara,Niagara Falls/004/8,President,,,Blanks,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/004,President,,,Blanks,61,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,,Ballots Cast,671,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,,Ballots Cast,518,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,,Ballots Cast,476,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,,Ballots Cast,388,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,,Ballots Cast,421,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,,Ballots Cast,422,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,,Ballots Cast,2896,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,DEM,Hillary Clinton,289,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,DEM,Hillary Clinton,247,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,DEM,Hillary Clinton,237,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,DEM,Hillary Clinton,242,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,DEM,Hillary Clinton,209,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,DEM,Hillary Clinton,206,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,DEM,Hillary Clinton,1430,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,REP,Donald J. Trump,294,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,REP,Donald J. Trump,197,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,REP,Donald J. Trump,181,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,REP,Donald J. Trump,101,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,REP,Donald J. Trump,163,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,REP,Donald J. Trump,156,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,REP,Donald J. Trump,1092,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,CON,Donald J. Trump,37,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,CON,Donald J. Trump,27,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,CON,Donald J. Trump,28,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,CON,Donald J. Trump,18,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,CON,Donald J. Trump,34,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,CON,Donald J. Trump,22,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,CON,Donald J. Trump,166,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,GRE,Jill Stein,16,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,GRE,Jill Stein,6,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,GRE,Jill Stein,8,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,GRE,Jill Stein,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,GRE,Jill Stein,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,GRE,Jill Stein,12,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,GRE,Jill Stein,50,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,WOR,Hillary Clinton,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,WOR,Hillary Clinton,11,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,WOR,Hillary Clinton,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,WOR,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,WOR,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,WOR,Hillary Clinton,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,WOR,Hillary Clinton,36,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,IND,Gary Johnson,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,IND,Gary Johnson,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,IND,Gary Johnson,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,IND,Gary Johnson,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,IND,Gary Johnson,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,IND,Gary Johnson,8,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,IND,Gary Johnson,34,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,WEP,Hillary Clinton,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,WEP,Hillary Clinton,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,WEP,Hillary Clinton,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,WEP,Hillary Clinton,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,WEP,Hillary Clinton,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,WEP,Hillary Clinton,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,WEP,Hillary Clinton,16,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,LBT,Gary Johnson,13,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,LBT,Gary Johnson,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,LBT,Gary Johnson,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,LBT,Gary Johnson,1,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,LBT,Gary Johnson,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,LBT,Gary Johnson,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,LBT,Gary Johnson,27,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,,Evan McMullin,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,,Evan McMullin,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,,Evan McMullin,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,,Darryl Castle,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,,Darryl Castle,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,,Tom Hoeflidg,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,,Tom Hoeflidg,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,,Chris Keniston,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,,Chris Keniston,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,,Scattering,5,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,,Scattering,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,,Scattering,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,,Scattering,7,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,,Scattering,,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,,Scattering,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,,Scattering,20,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/1,President,,,Blanks,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/2,President,,,Blanks,14,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/3,President,,,Blanks,0,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/4,President,,,Blanks,3,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/5,President,,,Blanks,2,,,,,,,,,,,,,,
Niagara,Niagara Falls/005/6,President,,,Blanks,4,,,,,,,,,,,,,,
Niagara,Niagara Falls/005,President,,,Blanks,23,,,,,,,,,,,,,,
Niagara,Niagara Falls/006/1,President,,,Ballots Cast,991,,,,,,,,,,,,,,
